,Height,Weight
11509,67.48527,109.9157
11510,68.09415,131.2306
11511,66.09286999999999,147.1966
11512,67.42801,128.0001
11513,69.08861,111.01899999999999
11514,65.70473,119.4562
11515,66.52344000000001,134.9003
11516,68.67631999999999,115.3375
11517,68.36099,131.3844
11518,66.34405,114.0256
11519,65.46233000000001,101.7174
11520,65.38561999999999,92.82921
11521,70.29342,131.0869
11522,66.81702,107.4364
11523,67.09018,126.1098
11524,69.10457,137.515
11525,68.6582,126.1272
11526,67.69463,129.6272
11527,69.41766,135.0258
11528,64.90194,123.585
11529,66.4883,136.8641
11530,71.09215999999999,123.2561
11531,71.94657,134.3756
11532,68.15531,137.0752
11533,68.32479000000001,124.3728
11534,70.93105,119.3693
11535,62.557869999999994,105.7505
11536,68.72459,133.1973
11537,68.56969000000001,123.2818
11538,70.70114000000001,129.2904
11539,67.2195,134.9439
11540,69.42099,145.046
11541,65.2954,122.5997
11542,67.5127,127.4652
11543,68.61443,130.1691
11544,68.23227,129.3011
11545,69.06606,124.9616
11546,67.76769,132.9052
11547,67.19954,131.7003
11548,66.19999,111.3766
11549,67.15817,124.6763
11550,65.80976,119.5688
11551,68.72661,148.7831
11552,71.01527,115.5961
11553,70.3378,122.88600000000001
11554,66.60132,117.6958
11555,66.10835,118.365
11556,65.54454,125.6417
11557,67.08775,139.4027
11558,70.91229,151.9319
11559,70.05033,135.0001
11560,67.91474000000001,130.4542
11561,70.44997,140.0553
11562,69.43276999999999,112.1645
11563,70.69946,131.2794
11564,69.62487,120.4721
11565,70.95555,134.9733
11566,69.55239,154.2355
11567,66.67652,116.072
11568,68.94487,136.0275
11569,69.06770999999999,126.5166
11570,68.68065,113.9339
11571,69.75765,118.3588
11572,65.74407,112.5993
11573,69.90579,118.7813
11574,67.49642,144.7324
11575,71.55734,146.4177
11576,68.87168,132.5791
11577,67.23421,117.09200000000001
11578,68.63376,119.0942
11579,68.65065,118.3285
11580,66.63756,135.3268
11581,67.87931,113.0279
11582,65.95049,144.2777
11583,69.46751,118.2912
11584,65.32821,107.3803
11585,66.76294,121.2519
11586,68.5428,117.00399999999999
11587,68.91044000000001,142.8254
11588,68.84368,150.6553
11589,73.38937,136.7121
11590,66.86841,116.4109
11591,67.52516,107.2826
11592,68.13449,121.8903
11593,68.39998,129.8416
11594,68.75545,141.6232
11595,71.22681,118.0369
11596,69.02696999999999,118.4175
11597,69.36506,149.4627
11598,71.48858,139.2446
11599,70.03975,139.38
11600,65.86983000000001,115.7434
11601,64.18611999999999,112.8632
11602,68.22537,119.4641
11603,67.57609000000001,126.8161
11604,68.32838000000001,125.0752
11605,69.7812,146.0231
11606,64.60544,98.10936
11607,69.35659,137.7401
11608,65.08819,129.1596
11609,67.25428000000001,125.3354
11610,67.29744000000001,111.402
11611,69.06367,128.8616
11612,70.66513,132.245
11613,66.34245,136.4106
11614,66.88466,133.7811
11615,69.83988000000001,132.9299
11616,68.64288,108.615
11617,68.78708,142.8921
11618,68.36723,127.2684
11619,71.12176,119.0967
11620,68.55131999999999,118.0137
11621,71.18105,147.7838
11622,68.32621,125.1014
11623,66.83958,117.8889
11624,69.20215999999999,144.7944
11625,66.77853,128.7692
11626,66.4406,118.4163
11627,69.02771,136.656
11628,65.99368,145.7856
11629,68.21133,126.3564
11630,68.81559,105.3418
11631,69.54378,136.0772
11632,67.04297,120.8592
11633,69.61676,121.0389
11634,69.11044,136.6009
11635,64.55954,123.4204
11636,65.79361999999999,132.5145
11637,68.99934,125.0189
11638,66.16091999999999,137.0073
11639,64.3685,110.0215
11640,69.87281999999999,124.8993
11641,66.0047,116.8211
11642,68.96687,121.3857
11643,67.76358,142.8913
11644,67.2019,118.5255
11645,67.67049,138.3916
11646,65.94121,121.8284
11647,62.62398,113.6392
11648,68.6687,148.4025
11649,64.99303,134.3959
11650,70.14061,133.8105
11651,67.33278,111.0307
11652,71.15018,127.3908
11653,68.05094,123.1092
11654,70.68056999999999,122.0871
11655,66.92683000000001,132.5142
11656,67.32021999999999,121.7055
11657,65.96370999999999,126.1179
11658,66.36048000000001,131.4652
11659,70.09062,141.6373
11660,66.77067,114.939
11661,68.7819,128.8125
11662,68.06198,125.1513
11663,66.87471,124.1839
11664,64.991,120.5915
11665,64.24525,119.3337
11666,64.62759,117.0906
11667,67.47845,125.0172
11668,68.38035,120.3051
11669,67.9413,140.2045
11670,69.38765,120.404
11671,69.72585,141.0221
11672,64.85369,140.5568
11673,71.14569,144.9609
11674,67.93166,116.70299999999999
11675,65.8737,130.7339
11676,65.27492,120.7876
11677,64.36283,122.0425
11678,66.53787,116.5946
11679,69.52399,133.0562
11680,69.13837,139.6702
11681,67.67203,123.8558
11682,68.95441,141.2783
11683,71.04477,140.3705
11684,71.39529,149.7633
11685,66.54494,127.3852
11686,68.28090999999999,136.24
11687,67.50144,139.3232
11688,68.29474,133.1216
11689,70.15135,125.669
11690,69.41645,135.8714
11691,69.36098,123.6386
11692,67.16252,130.6726
11693,68.53052,125.4746
11694,69.64804000000001,116.6893
11695,66.68536,116.2552
11696,65.89405,114.064
11697,67.96455999999999,118.3278
11698,64.66704,113.2242
11699,67.83131999999999,131.1598
11700,69.37264,132.3018
11701,64.63475,122.2873
11702,68.45736,121.5602
11703,63.66412,121.3552
11704,68.23574,134.2459
11705,69.90933000000001,145.0568
11706,66.34353,119.2517
11707,71.08621,131.099
11708,69.29874000000001,113.3891
11709,69.26026999999999,136.8925
11710,68.3563,136.5469
11711,68.82059,134.8073
11712,67.11847,123.4971
11713,70.16349,136.7408
11714,67.31192,139.7817
11715,65.99526,117.9879
11716,70.32862,133.2887
11717,66.35638,130.9393
11718,65.46699,113.0275
11719,67.06126,114.7648
11720,69.37876,133.7697
11721,68.55299000000001,132.1181
11722,64.28602,117.6389
11723,66.98559,124.8642
11724,68.3511,129.34
11725,70.92088000000001,138.3304
11726,65.62371999999999,122.5121
11727,67.60294,131.5862
11728,65.45098,109.587
11729,65.9003,124.6232
11730,69.28348000000001,142.1931
11731,69.00879,142.8201
11732,69.72131999999999,127.0407
11733,68.26773,136.2919
11734,65.26077,107.3359
11735,66.6262,136.8962
11736,68.5705,121.4571
11737,71.51468,139.7799
11738,67.97981999999999,121.0927
11739,68.26653,134.6471
11740,66.37001,133.1274
11741,65.56004,114.0317
11742,68.20536,128.2957
11743,70.14549,138.6955
11744,66.01422,114.0106
11745,65.59692,127.598
11746,66.31345,109.8002
11747,70.52695,151.5058
11748,65.76106,113.6272
11749,69.682,135.5456
11750,68.90156999999999,141.6732
11751,63.875209999999996,128.004
11752,69.44937,144.3768
11753,70.3846,166.7687
11754,69.16422,138.4332
11755,71.0881,151.92600000000002
11756,64.77026,106.4436
11757,69.03944,115.6827
11758,68.3332,121.3881
11759,67.65971,131.6348
11760,65.95743,129.7027
11761,68.25092,114.8441
11762,70.46955,127.5134
11763,69.87183,154.5964
11764,70.76100000000001,128.8214
11765,67.36771,123.046
11766,68.31548000000001,114.5312
11767,65.10293,133.1303
11768,65.23562,107.844
11769,70.83969,136.9762
11770,68.39903000000001,129.656
11771,68.20073000000001,118.2019
11772,66.94098000000001,139.2128
11773,66.07977,131.8414
11774,63.36659,123.006
11775,68.65857,126.6649
11776,67.37221,137.1801
11777,68.43509,136.8554
11778,66.22391999999999,122.5205
11779,71.65465999999999,141.219
11780,66.69573000000001,125.1122
11781,66.8559,122.1614
11782,68.02755,134.7933
11783,67.70778,122.2427
11784,63.85135,120.1494
11785,69.93290999999999,133.90200000000002
11786,65.84544,129.7101
11787,66.74059,135.5989
11788,66.49611,132.8285
11789,68.53936999999999,136.0357
11790,68.24023000000001,126.5821
11791,70.03063,139.0857
11792,67.70792,122.902
11793,67.72492,117.4035
11794,68.84976999999999,133.9518
11795,68.71268,126.3643
11796,68.0793,130.2869
11797,68.30545,131.6604
11798,70.86867,126.5751
11799,68.31463000000001,113.4925
11800,67.62648,110.1234
11801,71.14779,142.3998
11802,67.34629,107.1787
11803,66.62532,120.6675
11804,66.68854,122.4703
11805,69.90665,159.966
11806,65.51279,108.7832
11807,67.47261999999999,117.2175
11808,66.25672,116.7766
11809,68.30086,127.6778
11810,68.31294,138.8446
11811,68.45399,108.1145
11812,68.64421,140.159
11813,65.31594,106.6611
11814,68.32665,139.0646
11815,69.77082,136.0617
11816,66.20931999999999,133.0581
11817,68.43401,119.8631
11818,65.25386999999999,116.2822
11819,71.7355,162.0943
11820,67.76720999999999,148.8833
11821,70.51655,141.3628
11822,70.4336,136.7627
11823,64.25671,114.8728
11824,69.37609,128.0026
11825,71.07934,134.5151
11826,71.70178,124.1645
11827,67.3987,111.3275
11828,63.62986,113.60799999999999
11829,67.13345,116.9574
11830,68.70886,129.1443
11831,67.71809,123.3103
11832,67.72766999999999,128.2164
11833,70.07335,132.9222
11834,64.20874,124.7975
11835,70.10636,114.9911
11836,65.16199,110.9849
11837,68.53018,125.2053
11838,69.79457,131.1487
11839,67.28489,105.2101
11840,69.49036,129.6225
11841,65.42645999999999,111.7143
11842,66.31501,105.8468
11843,65.73484,104.5094
11844,71.30941,152.3587
11845,70.22624,147.9016
11846,68.04495,130.2388
11847,70.27278000000001,138.2409
11848,66.97106,135.2028
11849,68.55277,123.7852
11850,66.17403,118.887
11851,71.37583000000001,143.3104
11852,68.1764,130.5409
11853,66.28408,142.1004
11854,68.15961999999999,113.7851
11855,70.00180999999999,137.8272
11856,65.30659,129.8103
11857,65.67376,120.5005
11858,68.92178,119.6501
11859,67.6359,140.8418
11860,67.91694,119.803
11861,67.48812,130.9508
11862,69.30675,115.0445
11863,67.86395,132.5698
11864,65.71274,124.7391
11865,67.33136,126.6475
11866,69.31735,122.5178
11867,67.52153,136.845
11868,67.79825,120.662
11869,69.26416,131.5304
11870,66.49667,109.7068
11871,66.038,110.9574
11872,68.29789,116.7817
11873,69.05551,130.8969
11874,65.0319,133.1258
11875,69.31651,138.9581
11876,66.21304,128.8419
11877,66.18026,122.4841
11878,68.86646,120.4853
11879,67.86276,148.8508
11880,67.17639,121.491
11881,66.17,112.3456
11882,69.25778000000001,118.8957
11883,72.80628,150.9784
11884,67.49802,145.0319
11885,68.53323,106.9801
11886,67.72700999999999,110.8524
11887,67.403,123.071
11888,70.97371,137.9285
11889,65.88602,127.0234
11890,64.69625,116.2922
11891,65.07999000000001,107.0743
11892,67.33598,107.7602
11893,67.17823,120.969
11894,68.2152,122.5298
11895,68.27877,120.1926
11896,70.32072,125.2459
11897,68.84149000000001,118.773
11898,65.41384000000001,127.5122
11899,66.90698,122.5176
11900,66.92565,109.6505
11901,72.16852,125.865
11902,67.58419,124.551
11903,71.05096999999999,139.1868
11904,68.65329,121.3343
11905,71.13818,125.2209
11906,69.83064,113.8154
11907,69.24294,128.4726
11908,70.80795,148.2193
11909,71.4514,142.4792
11910,68.34795,137.6452
11911,66.96807,123.2171
11912,67.35193000000001,135.7481
11913,66.3123,119.4157
11914,68.38857,153.2032
11915,68.72185999999999,120.7069
11916,64.6156,124.8206
11917,71.04385,149.3598
11918,65.5576,112.7
11919,71.7762,137.0197
11920,67.66805,129.1137
11921,70.38662,113.1486
11922,65.05914,117.2483
11923,69.29375999999999,144.4311
11924,68.92487,123.064
11925,73.23153,140.2285
11926,67.98518,122.4877
11927,66.02174000000001,106.7391
11928,62.50806,121.7353
11929,67.11208,124.9627
11930,67.2525,131.7284
11931,66.86219,107.2551
11932,66.11034000000001,111.458
11933,69.21797,134.1583
11934,66.86285,109.4149
11935,66.72363,103.4764
11936,67.91114,123.3007
11937,70.15545999999999,129.1033
11938,65.1448,108.0862
11939,69.16116,125.1179
11940,69.14544000000001,144.9626
11941,66.79109,114.8214
11942,68.56128000000001,127.5046
11943,67.77908000000001,120.1861
11944,65.8903,108.1277
11945,64.91798,117.1005
11946,65.51983,115.2811
11947,70.39488,121.3756
11948,68.71595,120.2871
11949,69.40879,142.2191
11950,63.958040000000004,93.96913
11951,68.49986,131.1487
11952,65.03967,114.2779
11953,67.09578,123.9914
11954,70.39063,119.3835
11955,69.13445,124.7073
11956,69.81349,127.3314
11957,67.15358,107.2308
11958,66.3247,110.6354
11959,67.2547,133.9845
11960,67.30359,114.8441
11961,68.31411,126.3453
11962,66.84937,121.8716
11963,66.02415,111.5549
11964,69.15659000000001,122.1897
11965,68.93021999999999,109.462
11966,66.03322,102.56200000000001
11967,67.12476,120.4642
11968,70.94314,133.0277
11969,67.95293000000001,137.02
11970,68.2514,152.4285
11971,69.5022,126.022
11972,72.63806,146.3356
11973,67.81132,131.4317
11974,71.26903,166.1956
11975,67.11464000000001,124.0268
11976,67.08781,117.2354
11977,66.62196999999999,140.1115
11978,69.37986,139.85399999999998
11979,65.72499,112.01
11980,68.05530999999999,108.54
11981,71.06203000000001,142.83700000000002
11982,67.01009,135.9007
11983,67.96128,130.9758
11984,69.62918,143.2022
11985,71.18686,128.6857
11986,67.21088,125.6535
11987,69.75744,138.2061
11988,67.93961999999999,108.2722
11989,64.2564,119.72200000000001
11990,70.57913,130.738
11991,70.59481,124.6141
11992,69.45839000000001,148.5158
11993,65.57668000000001,125.7709
11994,67.43466,136.0448
11995,69.5304,133.8402
11996,68.71379,124.41
11997,64.83136,127.0468
11998,66.67627,127.5915
11999,67.08247,118.98200000000001
12000,69.6942,113.0169
12001,71.94501,119.7111
12002,67.08849000000001,124.6879
12003,66.61029,125.0603
12004,67.39237,119.2096
12005,71.22979000000001,137.0453
12006,68.9821,126.0012
12007,66.29932,109.1158
12008,67.58579,120.2176
12009,69.47049,140.8544
12010,67.6955,119.0652
12011,68.41184,125.8553
12012,66.40097,137.5308
12013,65.84222,117.4226
12014,65.60355,119.848
12015,68.17426,124.7243
12016,68.15865,143.2579
12017,70.33009,106.6697
12018,64.96481,107.2662
12019,70.00114,142.0097
12020,73.12756999999999,132.9793
12021,69.52659,129.1657
12022,65.93632,114.5142
12023,68.30593,138.0436
12024,69.21721,139.1741
12025,69.04623000000001,126.3741
12026,66.51131,122.9418
12027,68.41765,122.2372
12028,67.20049,119.9224
12029,70.56953,138.8804
12030,67.02131,120.5036
12031,60.869769999999995,108.8633
12032,69.59968,133.8641
12033,66.90576,125.7039
12034,65.4273,104.4564
12035,65.45238,118.7077
12036,66.18847,114.58
12037,69.48939,130.0937
12038,67.59082,110.7189
12039,69.67,119.2428
12040,71.81069000000001,132.4703
12041,70.21365,139.1803
12042,64.64602,111.6086
12043,65.31384,123.2647
12044,69.30209,143.2325
12045,67.21984,126.4004
12046,67.89698,105.7861
12047,66.44468,128.4753
12048,66.30216999999999,125.448
12049,66.29508,123.2967
12050,71.81034,120.6109
12051,63.622930000000004,130.8869
12052,70.64303000000001,135.5782
12053,70.85476,131.1407
12054,69.81498,141.8795
12055,66.1487,120.3851
12056,71.03088000000001,146.4631
12057,66.13556,114.9154
12058,65.64931999999999,132.7519
12059,68.58104,133.0067
12060,67.22079000000001,145.6399
12061,66.40365,123.1849
12062,68.52532,125.7403
12063,69.32648,119.6727
12064,65.36659,116.2944
12065,69.04615,133.2845
12066,71.37994,141.1697
12067,67.13772,110.8047
12068,67.3967,124.7118
12069,63.83814,110.9801
12070,68.25068,132.5773
12071,66.36931,115.305
12072,70.85914,137.5541
12073,67.20268,119.3535
12074,65.63288,113.8987
12075,71.2199,143.6782
12076,67.34903,113.7846
12077,67.8991,110.5785
12078,65.07970999999999,133.4616
12079,69.51680999999999,128.293
12080,66.2851,111.2819
12081,69.68337,134.4863
12082,69.65526,151.1571
12083,67.96292,133.2323
12084,71.32203,140.7135
12085,69.05447,138.7171
12086,67.94235,131.865
12087,68.32092,127.3932
12088,69.87217,129.7374
12089,66.83556999999999,137.7577
12090,70.46217,154.0255
12091,67.69032,133.0156
12092,69.10601,133.5459
12093,70.29157,128.9032
12094,70.35631,116.5879
12095,67.3204,106.7376
12096,71.18881,145.0456
12097,65.71934,130.1984
12098,67.40796,120.6435
12099,65.05988,111.5235
12100,68.22719000000001,108.8273
12101,69.53688000000001,135.964
12102,69.94726,125.3808
12103,66.26850999999999,119.7967
12104,66.05849,118.3292
12105,64.25245,109.5647
12106,68.5623,130.1006
12107,67.73521,119.7671
12108,69.59796,141.5493
12109,67.46095,123.7306
12110,68.62535,111.0908
12111,71.25126,142.7636
12112,67.24688,126.8263
12113,67.55773,125.1369
12114,68.57921999999999,112.0673
12115,67.45326999999999,124.3866
12116,72.5565,145.2378
12117,69.50107,122.6854
12118,70.01966999999999,134.8425
12119,67.2572,132.8406
12120,65.22247,118.3554
12121,72.80624,139.7892
12122,69.13179000000001,117.91799999999999
12123,67.43053,121.0933
12124,67.28059,131.4824
12125,70.001,138.0392
12126,64.33997,106.0198
12127,67.26735,124.0488
12128,69.17724,130.3436
12129,66.7465,106.6506
12130,69.03416999999999,148.2146
12131,68.34615,133.4005
12132,66.00974000000001,106.4586
12133,69.21559,134.4881
12134,67.07330999999999,130.6017
12135,70.63793000000001,130.71200000000002
12136,67.24595,135.5243
12137,68.10686,117.8123
12138,66.90742,111.9697
12139,70.15059000000001,158.4821
12140,71.65992,136.2884
12141,66.80315,125.755
12142,67.04952,106.7259
12143,70.5931,130.7728
12144,65.84071,122.6521
12145,68.79573,116.2171
12146,68.12082,138.7471
12147,64.31209,135.5388
12148,67.99861999999999,128.5274
12149,68.44171999999999,126.6112
12150,71.00788,143.4924
12151,64.07458000000001,121.5426
12152,66.81796999999999,117.2431
12153,68.00128000000001,137.5348
12154,65.46423,124.8913
12155,67.39721999999999,129.1587
12156,66.27501,100.1148
12157,69.6573,140.3259
12158,67.86229,122.4027
12159,68.5617,121.4645
12160,66.77693000000001,130.2914
12161,62.89638000000001,120.59899999999999
12162,67.09047,118.2317
12163,67.9903,114.796
12164,70.70392,130.7639
12165,67.82304,134.66299999999998
12166,67.15786,114.8141
12167,65.92163000000001,115.4548
12168,70.02526,125.8528
12169,71.12524,140.4603
12170,62.746959999999994,126.8135
12171,68.94674,140.2945
12172,65.25058,127.0436
12173,67.14245,120.5611
12174,68.68723,130.8492
12175,68.62073000000001,145.2174
12176,68.11324,116.5409
12177,66.86238,119.1125
12178,65.40349,101.3363
12179,66.2707,103.4722
12180,66.86583,116.1746
12181,71.66678,134.8888
12182,68.00017,125.8476
12183,68.66882,139.4216
12184,70.35973,129.0875
12185,67.76052,131.0901
12186,69.21882,134.1076
12187,67.74631,105.6764
12188,64.15971,129.8562
12189,67.62334,110.6548
12190,67.89328,117.09
12191,65.48470999999999,129.224
12192,68.32528,103.4745
12193,68.2654,143.7801
12194,72.42057,144.387
12195,66.91696,123.0398
12196,69.43684,137.6724
12197,68.85114,133.1969
12198,68.37809,122.8097
12199,66.05187,130.5855
12200,71.2338,125.9994
12201,67.45676,108.6551
12202,67.2524,153.3825
12203,68.11876,124.9622
12204,70.95119,140.1531
12205,66.29131,130.8994
12206,70.1926,135.1047
12207,67.35325,134.6156
12208,64.46167,135.8058
12209,70.85183,143.2765
12210,64.58449,122.8244
12211,67.11487,128.9426
12212,68.2263,127.83200000000001
12213,67.15835,127.2791
12214,66.82518,132.5872
12215,69.46473,119.5371
12216,67.51664,125.0381
12217,67.11773000000001,118.6122
12218,69.12468,136.3269
12219,69.29808,118.53
12220,66.9325,127.2762
12221,70.25476,131.7454
12222,69.99264000000001,148.4428
12223,68.38126,127.1378
12224,69.74475,139.2463
12225,70.44609,123.8717
12226,66.91785,118.0017
12227,64.7893,122.4913
12228,71.65016,134.6808
12229,65.12654,114.3412
12230,68.05579,127.2138
12231,65.79014000000001,125.9146
12232,66.94808,132.2477
12233,65.67741,121.675
12234,69.03795,108.3441
12235,69.86851999999999,151.5482
12236,64.77588,113.1183
12237,70.23879000000001,127.2366
12238,67.63708000000001,124.7167
12239,67.51120999999999,138.459
12240,67.82751,112.3725
12241,70.58388000000001,156.3417
12242,69.66436999999999,133.6791
12243,66.28256,108.6047
12244,65.37604,123.3283
12245,70.65344,138.4873
12246,71.38739,144.9405
12247,69.36593,124.3237
12248,69.67527,148.3828
12249,70.3007,143.81799999999998
12250,65.16553,115.8163
12251,68.33872,132.5597
12252,68.38456,123.041
12253,65.55581,115.654
12254,70.17992,121.6342
12255,67.31808000000001,123.3304
12256,68.58594000000001,115.2254
12257,72.37217,134.1157
12258,70.20267,156.1811
12259,68.39107,116.6836
12260,70.2734,152.4301
12261,69.0748,138.6826
12262,68.4253,125.4829
12263,66.13668,132.1366
12264,67.85165,122.8117
12265,66.95818,114.1717
12266,65.98578,115.7531
12267,67.95387,123.3642
12268,66.27293,117.9091
12269,68.52896,127.99799999999999
12270,68.2623,127.3359
12271,66.34026999999999,114.5888
12272,69.37304,137.1683
12273,65.26199,122.0038
12274,68.70917,119.6392
12275,65.52726,123.7422
12276,67.69321,124.275
12277,68.9238,136.1853
12278,66.1141,113.5469
12279,68.06371999999999,127.6532
12280,67.59091,116.9586
12281,68.92378000000001,121.6715
12282,69.89731,148.2053
12283,66.99788000000001,114.555
12284,68.16828000000001,133.9443
12285,68.43843000000001,115.666
12286,67.78708,122.3734
12287,69.60158,121.3371
12288,68.25161,123.1813
12289,66.41627,98.73281
12290,68.20539000000001,116.9375
12291,69.21755999999999,129.3186
12292,64.0896,109.3183
12293,66.27351,127.1996
12294,65.67844000000001,101.6524
12295,68.19255,138.3676
12296,69.44838,137.7202
12297,67.19421,103.7516
12298,67.12478,116.941
12299,64.54169,125.1319
12300,69.53675,141.507
12301,67.2357,122.1695
12302,67.95026,129.204
12303,67.426,126.447
12304,67.28909,122.0906
12305,64.99608,136.7717
12306,65.43867,130.2553
12307,68.24171,120.773
12308,67.04762,119.6362
12309,66.53415,112.9701
12310,68.88695,121.8495
12311,67.83407,138.1722
12312,66.37759,123.5915
12313,65.36769,119.7125
12314,70.68318000000001,135.8685
12315,65.49410999999999,141.3237
12316,67.91315999999999,121.3794
12317,70.79802,126.3383
12318,68.51827,128.0545
12319,67.47969,126.4347
12320,65.24065999999999,123.3877
12321,64.32772,118.5248
12322,70.41288,152.7421
12323,66.6237,115.2339
12324,65.90593,108.2655
12325,66.52769,112.5525
12326,69.31461,126.7857
12327,62.877390000000005,103.6848
12328,68.92071,130.7199
12329,66.13747,108.3422
12330,69.99833000000001,122.5223
12331,68.46595,138.7703
12332,69.25966,133.9125
12333,69.93628000000001,128.1196
12334,67.01834000000001,123.4636
12335,69.77194,130.8096
12336,68.65212,139.4811
12337,68.44554000000001,111.1441
12338,67.88896,118.4146
12339,68.68925,121.2378
12340,65.56401,105.3675
12341,69.20111999999999,139.431
12342,68.41481999999999,134.6557
12343,69.09655,123.0012
12344,68.9416,128.8854
12345,67.9139,127.2376
12346,68.29377,134.5271
12347,66.32216,134.3075
12348,68.20057,126.9387
12349,69.63237,145.2524
12350,68.33465,117.3751
12351,69.88231,143.9678
12352,67.11991,115.2308
12353,70.53097,125.8404
12354,67.83481,135.7228
12355,68.8196,128.3999
12356,68.0312,125.4532
12357,69.03316,134.1379
12358,67.26332,126.7256
12359,66.39875,135.3503
12360,64.7363,109.3803
12361,69.25052,111.9038
12362,69.50291999999999,146.6922
12363,68.11694,128.3326
12364,69.37864,126.2731
12365,66.1219,115.3591
12366,65.43542,127.2422
12367,70.94749,144.8983
12368,65.68418,114.6552
12369,68.70421999999999,131.8082
12370,68.3036,136.9984
12371,71.1963,141.1763
12372,68.57603,141.8451
12373,70.22202,128.7039
12374,67.08514,119.7705
12375,65.68889,120.9908
12376,67.51772,125.2817
12377,70.30046,138.3313
12378,68.71184000000001,119.1353
12379,69.11819,133.7623
12380,65.66806,122.5953
12381,64.35738,104.8098
12382,69.50005,135.985
12383,67.99347,119.7518
12384,68.84026999999999,125.351
12385,66.65666999999999,127.9004
12386,64.57652,125.8364
12387,68.25610999999999,130.0452
12388,70.1304,130.4494
12389,69.15411,137.9543
12390,66.00913,129.3445
12391,65.25623,129.8806
12392,65.38594,111.8541
12393,68.92278,118.3422
12394,67.05723,133.6179
12395,67.30535,136.954
12396,64.88410999999999,140.0156
12397,66.28154,100.9385
12398,70.93763,135.4012
12399,70.63453,133.6095
12400,69.46661,128.8735
12401,67.96774,143.9946
12402,70.0157,134.9027
12403,68.46486,102.6906
12404,65.54388,108.3486
12405,69.57075999999999,134.1768
12406,68.70711999999999,122.7974
12407,66.47936999999999,126.4091
12408,65.6515,138.9004
12409,64.8085,118.4505
12410,69.20954,128.4521
12411,71.2453,140.3166
12412,66.78090999999999,133.1914
12413,66.66698000000001,118.2094
12414,67.46011999999999,130.3946
12415,68.39734,132.1677
12416,66.05758,106.7136
12417,70.74289,129.1447
12418,69.0472,112.5379
12419,65.25487,113.0535
12420,70.83969,136.1852
12421,66.48308,129.5826
12422,64.86362,131.524
12423,64.89809,104.15100000000001
12424,66.91413,131.8421
12425,68.79811,138.0315
12426,68.26946,139.016
12427,68.87518,145.2094
12428,68.51555,116.7877
12429,64.25854,117.9964
12430,71.84376999999999,149.3361
12431,71.08684000000001,148.1875
12432,64.2151,121.7215
12433,62.635659999999994,108.8842
12434,65.81205,120.7095
12435,67.33833,137.2586
12436,65.81917,113.1984
12437,67.99186,114.8133
12438,69.11225999999999,137.8176
12439,71.84640999999999,132.2059
12440,72.71856,134.3143
12441,67.57166,127.0006
12442,66.86178000000001,124.9583
12443,67.18911999999999,131.2947
12444,67.68132,122.2843
12445,66.23406,113.5248
12446,64.74006999999999,87.3791
12447,67.97426,120.9928
12448,70.57709,131.9995
12449,72.00389,147.4338
12450,67.60891,130.389
12451,66.68001,118.2663
12452,70.70574,124.06
12453,67.75154,123.0129
12454,69.21119,134.49
12455,70.08521,120.7698
12456,68.45585,122.5019
12457,68.86915,129.1183
12458,67.92791,117.2508
12459,70.4825,136.7279
12460,69.32571999999999,122.6077
12461,67.52547,148.9945
12462,65.62965,131.0125
12463,67.89239,128.1211
12464,68.12894,116.1115
12465,69.54996,146.4172
12466,66.8999,125.8277
12467,67.60053,113.744
12468,65.23102,127.9767
12469,68.51538000000001,127.1196
12470,71.76225,123.2438
12471,66.54347,132.6527
12472,66.45278,123.5997
12473,69.74047,128.9735
12474,68.15836,129.8696
12475,66.03258000000001,120.1757
12476,64.73716999999999,113.7689
12477,65.58498,112.9359
12478,66.54496999999999,122.2424
12479,69.41557,140.4464
12480,70.6516,148.6669
12481,69.55188000000001,132.2138
12482,67.89495,132.9517
12483,67.31470999999999,138.8578
12484,63.75295,118.195
12485,67.2233,125.6088
12486,67.54930999999999,126.4352
12487,66.91107,122.745
12488,69.09424,122.6279
12489,67.09958,118.5781
12490,70.47341,140.9829
12491,69.68349,127.9623
12492,68.56579,133.3859
12493,67.43454,123.6383
12494,66.55213,115.8177
12495,68.0387,138.3228
12496,69.78338000000001,124.3807
12497,67.94391,131.2025
12498,66.63849,126.9132
12499,68.45079,127.414
12500,70.07106,113.5241
12501,69.31026,114.3171
12502,71.75837,135.6142
12503,69.71621999999999,140.662
12504,66.99944,130.037
12505,72.48928000000001,138.7557
12506,66.28225,117.5711
12507,66.00195,130.7777
12508,68.5202,118.5414
12509,67.26404000000001,121.9478
12510,65.81057,120.8452
12511,68.39663,140.8006
12512,69.54723,139.1849
12513,68.82906,126.3249
12514,67.68691,121.9448
12515,68.60051,110.8007
12516,67.02558,127.5396
12517,69.32334,139.7775
12518,67.76623000000001,123.344
12519,66.76196999999999,109.2005
12520,67.098,117.2866
12521,68.96236999999999,136.63
12522,66.68073000000001,136.6551
12523,70.07508,129.9514
12524,66.38605,126.2915
12525,69.05442,131.9593
12526,69.49011999999999,140.5831
12527,68.12397,128.8785
12528,68.40195,139.1229
12529,69.40097,132.3228
12530,69.55725,143.996
12531,68.71036,126.5518
12532,65.21573000000001,116.8032
12533,69.36761,135.5201
12534,69.12651,139.0078
12535,66.89099,137.6137
12536,65.4888,134.2944
12537,68.20845,135.3887
12538,66.29682,111.8809
12539,67.53607,111.545
